FULL_DESCRIPTION,NUMBER_BETS,VOLUME_MATCHED,WIN_AMOUNT,LOSS_AMOUNT,SETTLED_DATE,COUNTRY,CITY
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer/Game Betting/Set 01,701,39775.88,40735.2698,11333.1712,05-09-2014 00:53:42,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer/Game Betting/Set 02,627,38820.52,38379.5954,14213.191,05-09-2014 01:16:23,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer/Game Betting/Set 03,488,41722.62,41080.9976,10290.353,05-09-2014 01:44:25,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer/Game Betting/Set 04,803,66732.26,66115.2914,23759.9094,05-09-2014 03:07:29,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer/Game Betting/Set 05,481,37857.64,40401.101,10674.9236,05-09-2014 03:28:25,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/N Djokovic v A Murray,38475,21452840.52,25002670.1802,4764808.822,04-09-2014 05:17:58,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/N Djokovic v A Murray/Game Betting/Set 01,783,59019.64,65745.5046,17688.9948,04-09-2014 02:38:38,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/N Djokovic v A Murray/Game Betting/Set 02,475,40904.42,45406.9064,12547.0446,04-09-2014 03:12:59,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/N Djokovic v A Murray/Game Betting/Set 03,279,22650.58,15287.3364,15998.919000000002,04-09-2014 04:27:52,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/N Djokovic v A Murray/Game Betting/Set 04,472,35633.92,41160.1306,3973.828,04-09-2014 04:46:35,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/S Wawrinka v Nishikori,91077,37891152.01,19560330.5688,42110810.033,03-09-2014 23:29:22,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/S Wawrinka v Nishikori/Game Betting/Set 01,248,34119.56,39280.574,861.347,03-09-2014 19:32:21,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/S Wawrinka v Nishikori/Game Betting/Set 02,617,62643.84,61964.901999999995,15691.9946,03-09-2014 20:04:08,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/S Wawrinka v Nishikori/Game Betting/Set 03,912,105478.28,101000.9568,30106.8458,03-09-2014 20:53:12,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/S Wawrinka v Nishikori/Game Betting/Set 04,1147,94323.92,104278.5616,12946.8656,03-09-2014 22:25:32,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/S Wawrinka v Nishikori/Game Betting/Set 05,786,72608.94,74220.6724,22373.271399999998,03-09-2014 23:29:11,,
Group A/US Open 2014/Mens Tournament/Semi Final Matches/Ma Cilic v Federer,52719,20058869.78,17282965.5593,14912885.6034,06-09-2014 22:10:45,,
Group A/US Open 2014/Mens Tournament/Semi Final Matches/Ma Cilic v Federer/Game Betting/Set 01,728,104325.6,93973.5466,35720.104400000004,06-09-2014 20:41:44,,
Group A/US Open 2014/Mens Tournament/Semi Final Matches/Ma Cilic v Federer/Game Betting/Set 02,1361,192977.7,211765.49959999998,28855.7716,06-09-2014 21:12:44,,
Group A/US Open 2014/Mens Tournament/Semi Final Matches/Ma Cilic v Federer/Game Betting/Set 03,1534,134351.66,105195.3214,73509.8482,06-09-2014 22:05:31,,
Group A/US Open 2014/Mens Tournament/Semi Final Matches/N Djokovic v Nishikori,68896,26122380.419999998,11152109.9356,27666006.915,06-09-2014 18:29:40,,
Group A/US Open 2014/Mens Tournament/Semi Final Matches/N Djokovic v Nishikori/Game Betting/Set 01,840,78061.14,51981.6722,59818.741,06-09-2014 16:45:13,,
Group A/US Open 2014/Mens Tournament/Semi Final Matches/N Djokovic v Nishikori/Game Betting/Set 02,851,61003.42,53997.3832,33498.5364,06-09-2014 17:09:35,,
Group A/US Open 2014/Mens Tournament/Semi Final Matches/N Djokovic v Nishikori/Game Betting/Set 03,1806,96358.44,95538.9602,33633.577,06-09-2014 17:44:14,,
Group A/US Open 2014/Mens Tournament/Semi Final Matches/N Djokovic v Nishikori/Game Betting/Set 04,860,63078.88,69165.529,17219.2388,06-09-2014 18:43:29,,
Group A/US Open 2014/Mens Tournament/Third Round Matches/A Mannarino v Bautista Agut,6360,1361378.93,1616578.2453,320110.4772,01-09-2014 00:50:47,,
Group A/US Open 2014/Mens Tournament/Third Round Matches/Berdych v Gabashvili,9394,2336134.39,2525391.6862,698095.9888,01-09-2014 00:02:11,,
Group A/US Open 2014/Mens Tournament/Third Round Matches/F Lopez v Thiem,11215,2714619.96,2472558.1956,1489579.692,01-09-2014 00:34:42,,
