FULL_DESCRIPTION,NUMBER_BETS,VOLUME_MATCHED,WIN_AMOUNT,LOSS_AMOUNT,SETTLED_DATE,COUNTRY,CITY
English Soccer/League Two/Fixtures 06 September/Dag and Red v Northampton,3609,138038.73,121472.8111,252652.857,6/9/14 14:09,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Dag and Red v Northampton/Asian Handicap,11,401.12,36.2416,822.9354,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Dag and Red v Northampton/Northampton Total Goals,2,4,0,8.36,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Dag and Red v Northampton/Total Goals,40,1705.58,0,8632.5318,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Exeter v Mansfield,3369,91921.44,86687.5192,128820.7508,6/9/14 15:57,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Exeter v Mansfield/Mansfield Total Goals,4,4.96,0.8494,65.1434,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Hartlepool v Shrewsbury,5583,163623.94,127152.3823,366761.3822,6/9/14 15:53,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Hartlepool v Shrewsbury/Asian Handicap,46,4602,527.2076,8893.4258,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Hartlepool v Shrewsbury/Shrewsbury Total Goals,17,280.62,0,1540.9408,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Hartlepool v Shrewsbury/Total Goals,10,180.8,99.967,522.8384,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Luton v Plymouth,40695,2095103.31,2145477.81,3040604.67,6/9/14 13:10,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Luton v Plymouth/Asian Handicap,37,292.04,167.559,668.4912,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Luton v Plymouth/Luton Total Goals,6,11.94,0,89.6816,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Luton v Plymouth/Plymouth Total Goals,35,869.88,1210.0448,1686.0252,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Luton v Plymouth/Total Goals,123,7395.24,4132.449,30937.7162,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Morecambe v Cheltenham,5091,80815.34,83253.29,167690.4548,6/9/14 15:54,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Morecambe v Cheltenham/Asian Handicap,14,714.56,1281.8124,0,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Morecambe v Cheltenham/Total Goals,4,24,0,26.64,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Southend v Oxford Utd,6259,157604.23,99646.8738,329064.665,6/9/14 15:59,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Southend v Oxford Utd/Asian Handicap,27,1299.4,1193.018,1484.7036,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Southend v Oxford Utd/Total Goals,6,31.4,23.54,395.9,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Stevenage v York City,5043,138132.34,151457.4648,277784.744,6/9/14 15:55,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Stevenage v York City/Asian Handicap,64,1846.54,2696.804,849.248,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Stevenage v York City/Total Goals,12,84.04,268.2444,0,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Wycombe v Bury,4618,102004.62,111566.2238,206427.5984,6/9/14 16:05,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Wycombe v Bury/Asian Handicap,4,569.2,1017.3024,0,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Wycombe v Bury/Bury Total Goals,2,0.62,0,0.8432,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 06 September/Wycombe v Bury/Total Goals,4,26.14,0,95.157,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 07 September/Burton v Portsmouth,30924,2208702.55,2327500.783,2630608.392,7/9/14 13:08,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 07 September/Burton v Portsmouth/Asian Handicap,82,3791.6,5727.4718,2102.9094,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 07 September/Burton v Portsmouth/Portsmouth Total Goals,6,91.62,0,335.247,,United Kingdom,Birmingham
English Soccer/League Two/Fixtures 07 September/Burton v Portsmouth/Total Goals,104,3733.22,349.0582,15450.8952,,United Kingdom,Birmingham
English Soccer/Northern Premier/Fixtures 01 September/Curzon Ashton v Workington,3384,67789.54,63040.4194,80334.9294,1/9/14 20:38,United Kingdom,Birmingham
English Soccer/Northern Premier/Fixtures 02 September/Barwell FC v Rushall Olympic FC,478,3855.22,3718.891,4429.567,2/9/14 20:38,United Kingdom,Birmingham
English Soccer/Northern Premier/Fixtures 02 September/Belper Town v Kings Lynn Town FC,235,1523.06,1633.614,1136.659,2/9/14 20:24,United Kingdom,Birmingham
English Soccer/Northern Premier/Fixtures 02 September/Blyth Spartans v FC United of Manchester,693,5902.31,7729.5746,6920.385,2/9/14 20:37,United Kingdom,Birmingham
English Soccer/Northern Premier/Fixtures 02 September/Buxton v Grantham Town FC,205,1296.18,1395.1816,709.4474,2/9/14 20:39,United Kingdom,Birmingham
English Soccer/Northern Premier/Fixtures 02 September/Frickley Athletic v Matlock Town,266,1805.82,2034.6298,2843.4142,2/9/14 20:38,United Kingdom,Birmingham
English Soccer/Northern Premier/Fixtures 02 September/Skelmersdale United FC v Ashton Utd,283,1637.7,1481.8668,1909.516,2/9/14 20:38,United Kingdom,Birmingham
English Soccer/Northern Premier/Fixtures 02 September/Stourbridge v Nantwich Town,232,4116.86,4318.2372,7143.1666,2/9/14 20:45,United Kingdom,Birmingham
English Soccer/Northern Premier/Fixtures 02 September/Witton Albion v Halesowen Town FC,284,1522.64,1563.6738,1654.5426,2/9/14 20:41,United Kingdom,Birmingham
Estonian Soccer/Estonian Cup/Fixtures 02 September/Keila JK v Paide Linnameeskond,913,25643.3,25041.2906,27185.089,2/9/14 17:41,Estonia,Tallinn
Estonian Soccer/Estonian Cup/Fixtures 02 September/Levadia Tallinn v Saue JK,4564,154909.38,146560.1392,325856.0428,2/9/14 16:33,Estonia,Tallinn
Estonian Soccer/Estonian Cup/Fixtures 02 September/Levadia Tallinn v Saue JK/Asian Handicap,4,13.18,0,35.3202,,Estonia,Tallinn
Estonian Soccer/Estonian Cup/Fixtures 02 September/Tallinna FC Dnipro v Sillamae Kalev,1572,36974.11,36652.9705,63105.5244,2/9/14 17:40,Estonia,Tallinn
Estonian Soccer/Estonian Cup/Fixtures 02 September/Tallinna FC Dnipro v Sillamae Kalev/Asian Handicap,2,17.14,0,30.1664,,Estonia,Tallinn
Estonian Soccer/Estonian Cup/Fixtures 03 September/Maardu v Turi Ganvix,622,7087.16,5436.3436,4934.0304,3/9/14 17:17,Estonia,Tallinn
Estonian Soccer/Estonian Cup/Fixtures 03 September/Maardu v Turi Ganvix/Asian Handicap,2,23.16,0,25.9392,,Estonia,Tallinn
Estonian Soccer/Estonian Esiliiga/Fixtures 05 September/Vandra JK Vaprus v Levadia Tallinn II,1394,22304.4,23848.2656,40206.0554,5/9/14 16:49,Estonia,Tallinn
Estonian Soccer/Estonian II Liga/Fixtures 01 September/Paide Linnameeskond II v JK Kaitseliit Kalev,1192,21674.24,18081.3606,30148.5302,1/9/14 19:54,Estonia,Tallinn
Estonian Soccer/Estonian II Liga/Fixtures 03 September/JK Loo v FC Levadia Tallinn III,82,406.22,401.7002,4377.0008,3/9/14 16:13,Estonia,Tallinn
Estonian Soccer/Euro U21 Championship Qualifiers/Fixtures 03 September/Estonia U21 v Bulgaria U21/Asian Handicap,8,338.9,677.1048,0,,Estonia,Tallinn
Estonian Soccer/Euro U21 Championship Qualifiers/Fixtures 03 September/Estonia U21 v Bulgaria U21/Total Goals,78,1923.9,1750.3944,10084.5802,,Estonia,Tallinn
Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September / Denmark v Armenia,51077,4475414.7,5268350.587,5077463.328,7/9/14 16:47,Germany,Dortmund
Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September / Faroe Islands v Finland,23472,1245831.12,1454967.57,1926724.868,7/9/14 19:32,Germany,Dortmund
Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September / Georgia v Rep of Ireland,33009,1680078.07,1762699.932,3200478.539,7/9/14 17:49,Germany,Dortmund
Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September / Germany v Scotland,78184,8756863.25,9642960.501,12393387.16,7/9/14 20:36,Germany,Dortmund
Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September / Gibraltar v Poland,17735,962997.08,1009408.914,1204318.1,7/9/14 20:36,Germany,Dortmund
Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September / Greece v Romania,22963,957755.09,933609.7228,1995254.986,7/9/14 20:39,Germany,Dortmund
Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September / Hungary v Northern Ireland,33703,1936180.92,1492796.289,3918315.364,7/9/14 17:51,Germany,Dortmund
Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September / Portugal v Albania,79837,4797419.65,4166968.137,7252361.608,7/9/14 20:40,Germany,Dortmund
Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September/Denmark v Armenia,1352,33606.48,39261.926,46806.1016,7/9/14 17:50,Germany,Dortmund
Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September/Faroe Islands v Finland,21,118.04,0,1117.532,7/9/14 19:56,Germany,Dortmund
Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September/Georgia v Rep of Ireland,1282,22158.28,22442.1056,72834.7652,7/9/14 17:53,Germany,Dortmund
Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September/Germany v Scotland,1039,64150.7,69674.2576,57367.5524,7/9/14 20:38,Germany,Dortmund
Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September/Gibraltar v Poland,98,2037.52,0,6234.5806,7/9/14 19:12,Germany,Dortmund
Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September/Portugal v Albania,1106,37025.32,42627.086,45403.9326,7/9/14 20:46,Germany,Dortmund
Everton (W) v Liverpool (W)/Asian Handicap,2,4,30.12,0,,United Kingdom,Birmingham
Faroe Islands v Finland/Asian Handicap,121,9948.56,8420.4808,9150.9148,,Finland,Helsinki
Faroe Islands v Finland/Faroe Islands Total Goals,10,115.5,203.1278,266.528,,Finland,Helsinki
Faroe Islands v Finland/Finland Total Goals,59,4684.84,5932.184,255.4756,,Finland,Helsinki
Faroe Islands v Finland/Total Goals,17,293.82,388.1338,222.5386,,Finland,Helsinki
Finnish Soccer/Finnish Kolmonen/Fixtures 02 September/FC Vantaa v HyPS Hyvinkaa,5585,158362.94,136316.7324,164499.5656,2/9/14 16:17,Finland,Helsinki
Finnish Soccer/Finnish Kolmonen/Fixtures 02 September/ORPa Oulu v Tervarit,2131,69545.58,84391.75,37529.9212,2/9/14 16:49,Finland,Helsinki
Finnish Soccer/Finnish Kolmonen/Fixtures 03 September/BET Jyvaskyla v FCV,310,11360.14,11420.8964,21967.767,3/9/14 18:06,Finland,Helsinki
Finnish Soccer/Finnish Kolmonen/Fixtures 03 September/LTU v PIF,1569,24511.98,25682.3382,27576.9504,3/9/14 16:59,Finland,Helsinki
Finnish Soccer/Finnish Kolmonen/Fixtures 03 September/OPS Oulu II v FC Santa Claus,1025,21829.41,18570.6382,27778.1968,3/9/14 16:38,Finland,Helsinki
Finnish Soccer/Finnish Kolmonen/Fixtures 03 September/OPS Oulu II v FC Santa Claus/Asian Handicap,6,685.36,1277.7424,0,,Finland,Helsinki
Finnish Soccer/Finnish Kolmonen/Fixtures 03 September/Spartak Helsinki v Herttoniemen Toverit,280,3876.4,3963.3246,5282.1002,3/9/14 16:43,Finland,Helsinki
Finnish Soccer/Finnish Kolmonen/Fixtures 03 September/TPV Tampere II v Tampereen Peli-Toverit,174,2329.9,2558.9304,4183.9176,3/9/14 16:55,Finland,Helsinki
Finnish Soccer/Finnish Kolmonen/Fixtures 03 September/VPS Vaasa - Juniorit v FC Kiisto A-team,781,8227.76,8834.2284,12251.3424,3/9/14 16:37,Finland,Helsinki
Finnish Soccer/Finnish Kolmonen/Fixtures 04 September/TPK v TuWe,2890,42309.5,41165.3216,46038.9884,4/9/14 18:05,Finland,Helsinki
Finnish Soccer/Finnish Kolmonen/Fixtures 05 September/FC POHU v MPS,895,16520.75,17717.8556,12510.0914,5/9/14 16:32,Finland,Helsinki
Finnish Soccer/Finnish Kolmonen/Fixtures 05 September/JoPS v SC Riverball,797,13915.83,14106.275,11112.4575,5/9/14 17:20,Finland,Helsinki
Finnish Soccer/Finnish Kolmonen/Fixtures 05 September/PeKa v Lappee JK,515,8084.44,9693.181,6466.6878,5/9/14 17:50,Finland,Helsinki
Finnish Soccer/Finnish Kolmonen/Fixtures 05 September/ToTii FC Tigers v TKT Tampere,1191,16012.74,12423.2918,20433.2178,5/9/14 17:03,Finland,Helsinki
Finnish Soccer/Kakkonen East/Fixtures 06 September/FC Lahti Akatemia v FC Futura,968,19588.64,16869.558,20039.597,6/9/14 14:51,Finland,Helsinki
Finnish Soccer/Kakkonen East/Fixtures 06 September/FC Lahti Akatemia v FC Futura/Asian Handicap,3,1130.08,1955.0384,0,,Finland,Helsinki
Finnish Soccer/Kakkonen East/Fixtures 06 September/SC KuFu-98 v JaPS,1403,47982.95,48290.1638,47892.295,6/9/14 17:51,Finland,Helsinki
Finnish Soccer/Kakkonen East/Fixtures 07 September/FC Myllypuro v FC Viikkarit,220,5589.05,5395.0458,7277.3414,7/9/14 14:29,Finland,Helsinki
Finnish Soccer/Kakkonen East/Fixtures 07 September/FC Myllypuro v FC Viikkarit/Asian Handicap,2,24.76,0,26.4932,,Finland,Helsinki
Finnish Soccer/Kakkonen North/Fixtures 03 September/GBK v FC YPA,4407,166584.86,179177.8376,175991.7132,3/9/14 16:16,Finland,Helsinki
Finnish Soccer/Kakkonen North/Fixtures 03 September/GBK v FC YPA/Asian Handicap,51,1656.58,1418.4912,1748.613,,Finland,Helsinki
Finnish Soccer/Kakkonen North/Fixtures 06 September/GBK v OPS,2014,49845.24,55313.0828,49429.3426,6/9/14 14:51,Finland,Helsinki
Finnish Soccer/Kakkonen North/Fixtures 06 September/GBK v OPS/Asian Handicap,5,2969.22,5671.2102,0,,Finland,Helsinki
Finnish Soccer/Kakkonen North/Fixtures 07 September/KPV v PK-37,602,16720.06,14312.1896,14589.7748,7/9/14 14:50,Finland,Helsinki
Finnish Soccer/Kakkonen North/Fixtures 07 September/OLS v FC YPA,2099,47157.56,50038.1496,39217.491,7/9/14 16:18,Finland,Helsinki
Finnish Soccer/Kakkonen North/Fixtures 07 September/OLS v FC YPA/Asian Handicap,2,64.34,156.3462,0,,Finland,Helsinki
Finnish Soccer/Kakkonen West/Fixtures 06 September/AIFK v VIFK,3614,58607.36,70230.839,94596.7816,6/9/14 11:45,Finland,Helsinki
Finnish Soccer/Kakkonen West/Fixtures 06 September/AIFK v VIFK/Asian Handicap,2,79.32,0,145.1556,,Finland,Helsinki
Finnish Soccer/Kakkonen West/Fixtures 07 September/Narpes Kraft v Sporting Kristina,538,7892.96,11031.641,5478.604,7/9/14 14:47,Finland,Helsinki
Finnish Soccer/Kakkonen West/Fixtures 07 September/Narpes Kraft v Sporting Kristina/Asian Handicap,5,256.1,0,258.661,,Finland,Helsinki
Finnish Soccer/Kakkonen West/Fixtures 07 September/P-Iirot v Masku,2574,59592.62,61384.1656,52507.9508,7/9/14 17:25,Finland,Helsinki
Finnish Soccer/Kakkonen West/Fixtures 07 September/P-Iirot v Masku/Asian Handicap,17,271.34,407.8318,102.8944,,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 01 September/FC Jazz v Ilves,9530,240407.58,238460.1522,404510.5238,1/9/14 17:20,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 01 September/FC Jazz v Ilves/Asian Handicap,68,1591.9,797.9808,2200.767,,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 01 September/FC Jazz v Ilves/Total Goals,29,545.66,212.6646,14385.2694,,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 01 September/JJK v HIFK,5000,126376.31,133491.2613,209651.5118,1/9/14 17:04,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 01 September/JJK v HIFK/Asian Handicap,7,23.24,23.318,18.6516,,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 01 September/JJK v HIFK/Total Goals,23,488.92,550.281,3655.654,,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 01 September/KTP v Haka,6458,178896.3,186459.6643,251849.1416,1/9/14 17:13,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 01 September/KTP v Haka/Asian Handicap,32,512.8,701.8564,365.9234,,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 01 September/KTP v Haka/Total Goals,41,1224.84,1562.958,8048.4706,,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 05 September/AC Oulu v JJK,8567,246417.1,227330.8873,355784.3476,5/9/14 17:14,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 05 September/AC Oulu v JJK/Asian Handicap,51,1434.44,1863.9984,874.154,,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 05 September/AC Oulu v JJK/Total Goals,41,1665.48,4223.6894,3841.1304,,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 06 September/Ilves v FC Jazz,4927,128622.75,143553.7717,170929.7138,6/9/14 17:47,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 06 September/Ilves v FC Jazz/Asian Handicap,7,112.96,0,214.804,,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 07 September/PK-35 Vantaa v HIFK,6407,133999.54,115406.2246,223449.9511,7/9/14 17:21,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 07 September/PK-35 Vantaa v HIFK/Asian Handicap,44,1739.74,1195.2304,3306.2232,,Finland,Helsinki
Finnish Soccer/Ykkonen/Fixtures 07 September/PK-35 Vantaa v HIFK/Total Goals,11,213.42,632.1506,0,,Finland,Helsinki
French Soccer/Feminine Division 1/Fixtures 06 September/EA Guingamp (W) v Paris St-G (W)/Asian Handicap,17,1941.22,2503.4858,1347.3774,,France,Paris
French Soccer/International Friendly/Fixtures 04 September/France v Spain/Asian Handicap,209,116321.52,193581.8692,16021.2524,,France,Paris
French Soccer/International Friendly/Fixtures 04 September/France v Spain/France Total Goals,2,15.84,34.848,0,,France,Paris
French Soccer/International Friendly/Fixtures 04 September/France v Spain/Spain Total Goals,2,195.44,0,506.1896,,France,Paris
French Soccer/International Friendly/Fixtures 04 September/France v Spain/Total Goals,116,3904.04,327.1514,23000.4442,,France,Paris
French Soccer/Ligue 2 Orange/Fixtures 01 September/Brest v Nancy,16654,466212.98,462203.5342,917415.1724,1/9/14 20:21,France,Paris
French Soccer/Ligue 2 Orange/Fixtures 01 September/Brest v Nancy/Asian Handicap,51,3208.86,3658.2812,2215.1358,,France,Paris
French Soccer/Ligue 2 Orange/Fixtures 01 September/Brest v Nancy/Nancy Total Goals,2,18.98,0,36.062,,France,Paris
French Soccer/Ligue 2 Orange/Fixtures 01 September/Brest v Nancy/Total Goals,46,887.38,8.4,14848.115,,France,Paris
French Soccer/Ligue National/Fixtures 05 September/Colomiers v Istres,774,5718.52,5435.7948,9005.7486,5/9/14 19:51,France,Paris
French Soccer/Ligue National/Fixtures 05 September/Lucon v Frejus St-Raphael,2877,73480.5,81351.4026,106954.9574,5/9/14 19:53,France,Paris
French Soccer/Ligue National/Fixtures 05 September/Marseille Consolat v Le Poire-sur-Vie,3521,53866.33,58850.9342,81262.2476,5/9/14 19:53,France,Paris
French Soccer/Ligue National/Fixtures 05 September/Marseille Consolat v Le Poire-sur-Vie/Asian Handicap,2,3.18,6.201,0,,France,Paris
French Soccer/Ligue National/Fixtures 05 September/Paris FC v Red Star,5045,97106.36,81919.163,179034.0324,5/9/14 20:23,France,Paris
French Soccer/Ligue National/Fixtures 05 September/Paris FC v Red Star/Asian Handicap,10,137.86,98.88,187.8308,,France,Paris
Friendlies/Fixtures 03 September / Villarreal v Celtic,10164,296273.09,324897.7812,395005.5864,3/9/14 20:32,Spain,Villarreal
